country,client_ip,gender,age,income,is_banned,requested_file
167,111153240172,0,6,7,0,3211
43,2257882101,1,2,6,1,366
23,156116104138,0,1,6,0,9964
150,133226218,1,3,4,0,5660
55,21821812197,1,1,7,0,4724
145,491671297,1,5,1,0,9023
50,234438555,0,3,2,0,1983
78,10319516150,1,7,5,1,241
94,5112747151,0,4,3,0,7798
22,38176696,0,1,3,0,7686
164,13512959126,1,3,0,0,4390
168,24220855121,1,0,5,0,4202
142,2342334758,0,5,3,0,6999
84,21279245106,0,7,0,0,5939
174,8924836187,0,4,2,0,6341
192,188269572,1,2,2,0,8213
184,14312613360,0,5,4,0,518
89,181194152240,0,3,4,0,7550
152,1391231720,1,4,6,0,9264
117,189180246114,1,3,7,0,8300
0,2002182223,1,5,3,0,6288
101,13872145195,0,0,5,0,6170
155,24422213747,0,5,5,0,9428
178,6679176246,1,2,6,0,3140
128,7318785250,1,1,3,0,3946
137,42495896,1,0,4,0,1116
130,2011256127,0,3,6,0,882
0,1834035232,0,6,0,0,6286
154,10108222215,0,5,2,0,9207
1,179220157157,1,1,2,0,5696
82,88580192,1,5,2,0,1000
127,104248153,1,1,7,1,5896
114,16023845173,0,0,1,0,4454
31,196235230132,1,6,7,0,3314
51,162153153139,1,4,6,0,1637
62,1251144791,0,4,1,0,7038
19,155050196,1,6,0,0,293
183,236139189233,1,1,7,0,5227
21,2151546252,0,1,2,0,5663
59,21813239219,0,3,5,0,6739
103,110123954,0,4,4,0,6739
145,130122112109,1,1,1,0,1086
185,5925467239,0,3,3,0,1620
125,606880212,1,6,1,0,7696
65,2111578664,0,0,2,0,4450
69,14220174116,0,0,3,0,7423
23,1561161049,1,5,7,0,4510
168,24220855192,1,4,7,0,6223
0,421911783,1,4,0,0,6299
189,7025215623,1,0,0,0,3954
141,43188150178,0,7,6,0,6525
8,20577211146,1,7,7,0,734
141,953817258,1,2,0,0,305
181,17412357132,0,7,2,0,4264
145,130122112254,0,7,1,0,7260
98,2523220464,0,6,2,0,7402
106,4823471129,0,1,4,0,3990
22,110477172,1,0,3,0,8543
124,23422321741,0,0,4,0,6105
146,21968103117,0,6,3,0,9421
126,153822135,0,1,3,0,8319
69,22188108106,1,4,2,0,9670
55,1915128108,0,4,0,0,1995
46,183104182131,1,3,7,0,4890
16,1368848144,0,3,7,0,7088
116,1712511642,0,5,0,0,5298
164,224112974,1,4,2,0,9641
130,59246154102,0,3,4,0,8139
7,6314531148,0,7,7,0,6706
64,23321735,1,4,5,0,3428
176,222277753,1,0,1,0,2148
91,615525143,1,3,0,0,7699
22,14319140121,0,7,7,0,2215
106,4823471164,0,5,4,0,3699
53,2383743175,1,6,0,0,5969
193,12836163169,0,0,6,0,4709
45,571254571,1,0,7,0,5999
96,2438712766,0,2,2,0,2136
19,2441412136,1,2,7,0,8212
43,2363422251,0,4,5,1,3626
110,18319419653,1,5,2,0,5945
132,13413014577,0,2,4,0,6262
174,834512879,1,2,5,0,2701
99,225229109155,0,7,1,0,2445
151,343844234,0,2,4,0,5269
130,59246154221,0,2,4,0,3618
168,745174169,0,1,6,0,6155
45,193249164187,1,1,3,0,7460
5,104336126,0,4,5,0,8282
60,7416198153,0,1,3,0,2604
3,232628179,1,5,5,0,4328
112,337314173,0,4,0,0,1445
105,113131142242,1,5,1,0,270
45,19324916414,1,4,3,0,4985
167,19211814630,0,3,1,0,7565
43,1205318094,0,3,0,1,4880
140,27887556,0,3,4,0,9944
18,14417125124,0,1,3,0,2043
29,411249186,0,7,6,0,5441
187,78168241223,0,6,7,0,8023
158,4442141152,1,7,3,0,3024
142,56117145161,0,2,7,0,1919
105,113131142224,0,6,3,0,8251
48,178869591,0,6,0,0,5252
142,23423347225,1,2,2,0,586
183,23613918949,1,2,4,0,6344
73,19538129201,1,1,6,0,9747
151,1296213941,0,7,6,0,5283
164,2241129222,0,1,2,0,3710
14,14715519589,0,5,5,0,2053
32,781953844,0,2,3,0,2510
22,1104771189,1,3,7,0,5278
87,23916412155,1,0,4,0,4937
97,1862077263,0,2,0,1,7545
41,19819234170,1,2,5,0,6509
4,1301018473,1,4,5,0,9726
9,14183157181,0,4,2,0,4185
179,1758956127,0,6,1,0,1747
11,4107186126,0,2,6,0,1108
114,16023845222,1,6,1,0,621
68,109170202154,0,4,5,0,2932
81,1442238735,0,6,4,0,2103
29,2411950114,0,3,1,0,8800
172,19910113181,0,0,3,0,6407
13,35537131,0,7,4,0,2028
18,16684119155,0,7,0,0,5694
183,2310519723,0,5,7,0,9011
184,14312613321,0,1,3,0,9474
112,992432136,0,5,6,0,93
39,13874488,0,3,1,0,7486
96,24387127173,0,0,1,0,1646
195,5711414924,0,6,7,0,230
135,2141616161,1,5,2,0,4801
40,1491622405,0,5,4,0,2409
134,215186154248,1,3,6,0,4827
140,8815521446,0,7,5,0,4239
155,244222137136,0,2,6,0,1625
56,70112241233,1,7,5,0,5350
105,113131142120,1,3,4,0,3616
111,175134229,0,4,5,0,3335
27,183139245161,0,7,6,0,7299
97,18620772208,1,2,0,1,11
112,13027185111,1,0,3,0,4367
191,52511637,1,6,4,0,3928
62,9522297238,1,0,7,0,3828
29,411249252,0,3,4,0,9486
100,2223871211,1,6,7,0,9271
88,18818314520,1,6,5,0,9140
195,57114149172,1,6,6,0,4533
27,18313924532,0,0,3,0,8255
31,196235230222,1,6,4,0,6262
177,8651101130,0,4,4,0,8134
1,23720840222,0,5,3,0,5679
140,2411302947,0,1,3,0,5296
170,1948416100,1,2,7,1,5689
135,211207208159,1,3,0,0,6738
147,20814254235,0,5,2,0,1453
77,179199189203,1,7,7,0,3596
177,12318916110,0,3,3,0,2822
49,202136141149,0,5,7,0,1867
25,17416222011,1,3,6,0,6945
60,14511144252,1,7,5,0,5852
117,189180246254,1,3,4,0,2970
190,1081056197,1,0,1,0,6889
44,18917590200,1,7,5,0,2752
82,19288769,1,5,4,0,7223
56,14918414451,1,1,2,0,4012
44,20445638,1,1,1,0,2741
10,18162189113,0,4,2,0,4900
13,20524313642,0,4,0,0,6412
12,5018363197,1,0,2,0,4797
5,22950249216,0,1,0,0,8100
89,18119415240,0,1,3,0,3964
136,18921119100,1,2,4,0,8615
125,60688093,1,4,1,0,2565
161,11020030253,1,0,4,0,4759
53,14825321536,0,6,4,0,6113
33,1961939687,1,2,7,0,6953
54,1428190147,0,3,1,0,643
92,16911020279,1,6,1,0,5657
175,19435174169,0,2,6,0,7528
48,178869517,1,2,5,0,2069
39,91194160227,0,3,1,0,3280
31,20111670209,0,1,3,0,3075
136,18817517278,1,7,4,0,4756
75,213115111136,0,1,4,0,7572
41,13012913828,0,6,0,0,8879
17,1941863194,1,4,7,0,2812
85,871078894,1,3,3,0,6432
2,196123195250,1,5,0,0,1303
190,206212171171,1,0,0,0,4234
14,598202250,1,4,1,0,5625
193,1283616378,0,2,6,0,8846
4,1801035123,1,7,4,0,5778
77,17919918915,1,2,1,0,4662
55,218218121142,1,7,3,0,149
16,1906121122,0,5,5,0,503
23,111483251,0,5,5,0,2647
154,1010822297,0,7,1,0,1695
107,174122238163,0,7,4,0,7969
178,667917620,0,7,0,0,6374
98,2523220419,1,1,3,0,398
158,4442141189,1,3,4,0,1060
37,114162165174,0,0,0,0,1231
93,23844144208,0,5,0,0,1924
26,553811057,1,7,1,0,9579
116,5919029212,1,2,1,0,6874
25,16914117372,0,1,3,0,3566
68,109170202235,1,0,0,0,6663
69,13423823120,1,2,0,0,9504
75,15214880106,1,1,6,0,3490
103,128531750,1,0,0,0,2684
6,913124204,1,0,5,0,9783
89,4221232211,0,4,3,0,2506
155,244222137130,1,6,3,0,3297
81,550234206,1,3,5,0,7873
172,1991011364,1,6,4,0,6591
173,1929793230,1,6,3,0,5886
125,12712411,0,3,5,0,6799
133,1190168245,1,3,2,0,9372
131,72214182104,0,5,2,0,9265
130,1218980242,1,5,3,0,4246
138,1421432025,1,5,0,0,8977
138,79123180128,0,6,0,0,6096
135,1611771745,1,1,1,0,8561
14,141205114181,1,3,2,0,6501
67,12841208166,0,1,6,0,5432
131,216147648,1,7,2,0,4107
140,14421624382,1,5,5,0,1279
62,8347136197,0,3,3,0,6737
127,1383851184,0,6,4,1,9914
184,2067714788,1,0,5,0,3628
130,197148178119,0,4,6,0,2967
109,858551103,1,4,7,0,8904
66,16020084223,0,5,2,0,8312
23,233240159125,0,2,6,0,6921
17,1941863228,0,0,7,0,2811
136,48806846,0,6,4,0,676
30,165118117172,0,5,1,0,8186
90,1493625,0,5,7,0,6517
137,121128203182,0,6,5,0,8334
190,782520022,1,2,6,0,1170
146,22422712199,0,7,7,0,4415
75,841236187,1,4,4,0,6230
100,108123231112,1,1,0,0,7400
61,218337347,0,2,4,0,5155
50,234438525,1,5,2,0,2679
185,5925467169,0,3,0,0,5405
139,83121192,0,0,3,0,1697
6,1716593,0,1,2,0,4259
10,1816218962,0,1,6,0,7121
11,41071867,0,3,2,0,7128
192,1882695197,1,6,7,0,4729
26,3531143161,1,0,4,0,258
127,1724914678,1,6,5,1,74
10,1816218991,1,7,0,0,9117
30,15420268203,1,0,2,0,7680
76,231303491,1,5,4,0,7564
194,25208145136,1,7,1,0,6413
13,2361218155,1,4,3,0,4087
96,24387127128,1,2,6,0,4363
84,21279245193,1,2,5,0,7837
149,188133284,1,0,1,0,7379
144,1783549214,1,3,6,0,1724
187,1837823514,0,5,5,0,7935
6,171659208,0,2,0,0,7172
181,1741235734,0,4,5,0,5890
78,10319516114,1,7,6,1,5976
103,228188213144,0,2,0,0,5375
68,10917020291,1,3,2,0,470
125,606880217,1,7,5,0,7619
67,1284120832,1,7,0,0,5038
46,183104182128,1,2,7,0,8137
5,206108176223,1,6,5,0,623
125,606880144,1,3,0,0,9740
156,195761046,0,0,6,0,1332
155,24422213792,0,6,1,0,643
166,11723914542,1,1,3,1,9117
100,222387167,1,4,1,0,1078
100,8720547122,1,5,6,0,7169
30,72049049,1,4,6,0,3501
138,10260109135,1,3,4,0,3699
44,491906191,1,6,1,0,6181
99,114391195,1,2,1,0,4138
157,21224241250,0,5,1,0,3362
194,8810193156,1,5,1,0,1535
186,126151180102,0,3,6,0,4727
119,1501924523,0,6,7,0,545
8,8024126162,0,6,4,0,1609
147,208142545,1,0,4,0,8715
29,180020823,1,0,6,0,4469
69,1422017431,0,2,3,0,6046
96,13621129214,1,3,3,0,5559
7,11823654202,1,5,2,0,3777
65,21115786224,1,3,7,0,6942
172,203172233,0,1,5,0,1053
183,23105197114,0,6,5,0,3213
165,8113563102,0,5,2,0,9374
145,2032423354,1,1,7,0,7437
152,139123171,0,0,3,0,4090
123,184801207,1,6,7,0,5546
139,8718297164,0,3,2,0,8735
144,55575447,1,7,0,0,2633
4,1301018475,1,7,3,0,8835
75,20013315271,0,6,6,0,9387
109,16524526239,0,2,6,0,9345
193,2352272235,0,1,3,0,1137
168,745174211,0,7,2,0,9733
179,777018094,0,0,1,0,3162
194,122225197191,0,5,7,0,8181
132,621157226,1,3,3,0,2372
113,413116481,1,1,3,0,6662
3,10222462187,1,2,4,0,6235
79,175419711,0,0,7,1,3455
41,15212023071,1,3,5,0,369
34,99113217,1,0,7,0,864
60,2361258179,1,0,6,0,2542
80,1171985998,1,2,2,0,549
48,1788695193,0,1,5,0,601
83,1051161853,1,5,1,0,3750
41,152120230106,1,3,5,0,2852
171,7925118274,0,2,7,0,3944
62,17195238195,1,2,4,0,6324
94,5112747166,0,2,6,0,851
19,18222152187,1,4,3,0,52
35,24010396150,1,1,3,0,1506
43,1281021584,0,5,2,1,7106
171,1951087930,1,2,3,0,9034
63,1952050128,1,0,4,0,2321
92,31230183113,0,6,1,0,1704
177,1231891649,1,1,0,0,1177
162,713414888,1,3,6,0,218
24,14111126229,0,1,7,0,2448
24,7445194199,0,7,5,0,3751
20,81138137248,1,2,2,0,9197
64,23321754,0,2,7,0,2954
120,1799112435,1,3,4,0,788
96,136211292,1,5,3,0,8633
36,1007713691,1,0,6,0,9850
134,215186154222,1,7,7,0,9150
165,811356334,0,0,1,0,5211
194,25208145130,0,7,0,0,231
55,16714671143,1,5,7,0,5025
43,2363422183,0,3,1,1,647
143,144103172143,1,3,7,0,7408
165,135448476,1,0,4,0,4093
145,491671286,1,2,5,0,3998
129,13511710356,0,3,2,0,8690
129,135117103162,0,1,2,0,5576
28,1612323912,0,0,7,0,8253
165,13016113484,0,0,2,0,4341
161,64210156162,1,2,3,0,7820
120,1593344165,0,7,0,0,394
178,22521024651,0,4,7,0,5410
153,7318213210,0,0,3,0,8090
152,80172128216,1,6,5,0,9221
38,126216165207,1,0,3,0,3955
1,23720840211,1,4,6,0,458
71,571702319,1,3,2,0,1312
33,21116875145,0,5,4,0,3444
130,1218980169,0,7,5,0,4916
185,444762133,0,6,0,0,6286
91,61552597,0,5,2,0,4560
188,147245176137,0,3,2,0,1119
11,163213107180,1,2,6,0,4417
7,6314531179,0,7,0,0,7500
88,23230198230,1,0,5,0,1462
110,64159163193,0,2,4,0,472
90,14936184,1,1,2,0,5872
176,2242131710,0,7,6,0,4809
42,1651054961,0,4,6,0,1379
109,6712486106,0,7,4,0,8837
172,1991011399,0,5,5,0,8766
56,93301146,0,4,1,0,7981
50,234438517,0,2,2,0,3448
125,60688034,1,3,4,0,4820
52,141233248236,1,1,4,0,6238
182,13109135151,0,7,7,0,7270
180,6679103110,1,0,3,0,6396
131,2161476243,0,6,5,0,9316
65,2111578660,1,6,2,0,5656
44,1181321588,1,1,0,0,747
144,178354951,1,5,6,0,8779
153,11485200141,1,2,7,0,5677
14,147155195207,1,4,5,0,5345
133,142199146215,1,4,2,0,3845
56,14918414416,0,1,3,0,761
131,11714681131,1,3,4,0,4826
150,13417115745,1,5,3,0,8823
116,591902919,1,5,2,0,7860
103,12853175125,0,5,2,0,6862
155,244222137233,0,4,1,0,3075
35,24010396139,0,0,5,0,1547
31,14023023586,1,6,2,0,4472
53,15485299,0,5,4,0,1532
187,18378235129,1,6,0,0,2963
187,18378235201,1,0,0,0,9481
113,20056201133,1,4,6,0,4891
87,139148102154,0,1,2,0,4554
93,97168207231,1,6,1,0,5988
18,18914337249,1,5,7,0,2634
59,16859138212,1,4,4,0,756
111,8920268153,1,1,6,0,5065
52,2050222245,1,7,5,0,7801
47,104194182246,1,6,5,0,3556
96,2438712760,0,7,5,0,2165
182,19819524228,0,3,2,0,1832
27,15852112122,1,2,3,0,1865
120,147173238100,0,7,0,0,7514
95,214200224187,1,1,3,0,1854
49,9124191136,0,5,6,0,3187
105,11313114220,1,1,5,0,3985
106,482347165,1,6,5,0,58
106,4823471112,1,2,1,0,8588
51,49251218239,1,4,3,0,1807
8,219200134228,1,3,2,0,1423
102,2415712155,1,7,0,0,5852
180,12324020437,0,3,5,0,1690
150,133226138,0,1,2,0,1742
129,2812340234,1,5,5,0,4436
10,18162189149,1,3,1,0,9650
24,8915423718,1,5,4,0,2421
25,155140165,1,6,3,0,9844
153,731821310,0,6,0,0,3964
125,606880120,0,0,2,0,1627
78,103195161164,0,1,3,1,4200
106,4823471121,0,1,4,0,4051
8,8024126246,1,3,0,0,1397
149,14620279194,1,1,4,0,3556
51,22115315262,1,5,6,0,2354
154,2452021023,0,3,7,0,507
59,21813239188,1,5,3,0,7774
19,175951219,0,1,1,0,4123
177,1619898208,0,3,1,0,7555
62,8347136201,0,7,2,0,5510
9,16417825132,0,1,2,0,8701
5,206108176119,1,1,6,0,8371
59,1685913848,0,2,3,0,3951
191,110294498,0,1,0,0,1619
146,2415365198,0,3,3,0,5823
50,234438590,0,3,4,0,1123
145,11212316242,0,3,2,0,7212
77,17919918941,0,3,1,0,3130
41,13012913833,0,3,7,0,5398
147,2081425418,1,6,2,0,7262
40,17516137149,1,5,1,0,6254
120,39203106133,1,0,5,0,9827
90,117115162,1,0,5,0,528
4,1801035169,0,4,0,0,7324
7,6314531223,1,5,4,0,6809
66,10212294169,1,4,2,0,9736
142,21890130225,1,7,2,0,2841
45,5712545249,0,7,1,0,8192
73,1844741252,1,6,3,0,2410
17,125204214238,1,4,0,0,267
182,3124181232,0,0,5,0,5110
169,16517180164,1,3,3,0,8894
185,5925467243,1,2,3,0,4449
171,79251182107,1,6,2,0,710
136,2207218546,1,5,2,0,9610
150,1337911248,0,5,7,0,2900
62,1251144789,1,2,4,0,2287
171,21523629104,0,2,4,0,998
123,15812016850,1,1,4,0,1678
92,31230183171,0,4,0,0,3671
155,24422213779,0,3,6,0,7418
43,2257882230,0,1,0,1,4284
112,3373141112,1,7,0,0,9597
159,3664197143,0,4,2,0,511
100,2223871163,1,6,3,0,2668
94,511274793,0,4,1,0,7132
26,49105202157,0,5,6,0,7122
169,1651718084,1,1,0,0,6885
187,78168241110,0,4,0,0,378
119,15019245166,0,4,1,0,2605
169,1651718050,1,1,4,0,6194
54,10765480,1,1,0,0,366
176,1152449896,1,6,5,0,6338
122,196101155231,1,6,5,0,2528
124,23422321782,1,1,5,0,4185
119,15019245246,0,1,1,0,7809
172,20317233,1,7,2,0,8142
55,12215155106,0,0,3,0,2767
174,15621720227,0,4,6,0,8724
160,161107171127,1,3,7,0,4741
169,16517180248,0,0,0,0,4729
152,80172128248,0,0,7,0,9688
120,622134,1,5,2,0,9164
137,76192153205,1,1,5,0,8638
179,1758956210,0,7,4,0,7540
131,7221418274,0,2,7,0,9375
120,158196112104,0,2,4,0,1335
107,98249115201,0,5,0,0,6278
116,17125116251,1,1,2,0,4262
57,1040216,1,5,7,0,2559
146,21968103117,1,1,6,0,143
188,147245176104,0,3,6,0,7766
86,154211101225,1,4,2,0,1888
84,512426310,1,7,7,0,1907
77,17919918936,0,3,7,0,164
102,24157121154,1,0,0,0,8599
78,103195161222,0,2,6,1,5998
168,74517489,1,5,4,0,3673
25,1551401,1,7,2,0,4564
131,2161476176,1,2,4,0,8932
26,1242284884,1,3,5,0,1129
94,51127476,1,2,5,0,9843
104,146696951,1,0,6,0,1917
181,6147126167,1,4,0,0,8390
171,19510879146,0,2,2,0,1222
156,7210440114,1,4,1,0,5550
16,47185224208,0,3,7,0,7216
16,181139140234,1,1,0,0,2434
109,64236192200,0,3,6,0,7895
147,20814254227,0,7,7,0,8158
48,1788695158,0,0,3,0,2598
40,173166107214,1,4,3,0,7180
196,24131136202,0,0,4,1,7006
177,23920718435,1,6,2,0,5206
188,2266919555,0,2,1,0,1704
18,20525319023,0,4,7,0,487
193,1283616394,0,5,7,0,4651
25,16623218200,0,5,3,0,7971
192,20312618180,0,2,2,0,237
79,15814714233,1,0,0,1,24
186,148137165109,0,0,2,0,7078
183,23105197254,0,0,6,0,2091
123,465038118,0,0,7,0,4676
9,13514512863,0,6,2,0,8235
128,8023010957,1,4,1,0,7566
75,9321207119,1,2,0,0,3536
37,5011664212,1,3,4,0,3101
179,1755219782,0,1,2,0,2973
90,14936190,1,0,0,0,5559
1,16320567151,1,1,4,0,8848
183,236139189118,0,7,6,0,8581
147,2081425413,1,1,2,0,526
107,13511324862,0,0,5,0,612
106,1502031318,0,0,2,0,8209
138,10260109194,1,0,6,0,4689
101,1387214560,0,7,6,0,7755
106,4823471241,0,7,5,0,6827
40,2614475155,1,0,3,0,3456
159,136163207244,0,5,0,0,3838
168,9420912043,0,4,3,0,1420
15,1661567010,0,6,7,0,1631
101,83603752,1,6,2,0,7781
132,621157216,1,2,0,0,4982
86,42473127,1,1,3,0,8149
126,8722120767,1,3,0,0,9500
135,2081610184,0,4,0,0,9501
10,18162189174,0,0,4,0,6043
77,179199189155,1,3,7,0,7881
116,17125116185,1,0,3,0,7485
163,6864143171,0,7,1,0,4749
18,14417125208,1,5,2,0,1745
11,23217725443,1,4,4,0,7358
114,241512181,1,5,7,0,4964
86,2261291358,1,0,5,0,7151
139,1124635248,1,7,7,0,2854
161,105124162106,1,4,3,0,751
58,240207210190,0,2,1,0,2185
190,108105628,0,2,7,0,5898
48,1788695218,0,3,2,0,2479
74,1831990204,1,0,4,0,6983
186,485213125,1,5,7,0,911
22,1321420113,0,4,3,0,9730
30,1398024713,0,1,4,0,1737
27,6562678,1,6,7,0,1311
70,228855350,1,4,1,0,7095
46,183104182105,0,7,0,0,6873
31,10320921964,0,0,0,0,8976
173,47177182220,0,4,3,0,849
196,225484136,0,4,6,1,8944
43,76112197,0,3,1,1,604
81,173198199141,0,6,4,0,1177
36,36020435,0,7,2,0,7837
155,24422213790,0,5,1,0,3023
21,13911114778,1,2,4,0,9429
157,58160173244,0,6,5,0,44
35,1791718140,0,7,6,0,1923
196,107176209193,1,3,4,1,6436
105,113131142208,0,5,0,0,4385
180,1217295181,0,7,4,0,6861
95,184233134170,0,7,4,0,1563
174,6210184251,0,3,3,0,2418
16,12716036172,1,1,0,0,516
92,3123018355,1,7,0,0,5675
115,19724250206,1,0,3,0,8583
123,223168187129,1,6,0,0,2454
173,971914115,1,1,6,0,4384
147,20814254120,1,3,7,0,1612
133,14916845141,0,1,4,0,8015
56,9330176,1,6,6,0,4057
52,413613079,1,7,5,0,2790
191,116256927,0,1,5,0,4002
97,18620772215,0,5,1,1,2441
184,491517100,0,4,6,0,1271
3,2850106133,0,3,5,0,2956
123,15812016855,0,0,5,0,3466
117,189180246212,1,5,1,0,974
10,18162189113,0,5,1,0,5984
88,5221411164,1,2,7,0,9049
109,671248690,1,2,6,0,1415
192,16313113089,0,6,4,0,9382
93,245232989,0,3,1,0,3004
76,18065116206,0,4,6,0,7352
133,154191438,0,1,3,0,873
177,1619898198,1,1,2,0,6622
86,21217218351,1,3,4,0,2697
99,8316624169,1,1,3,0,2903
95,214200224171,1,2,6,0,6697
118,23438224218,0,4,4,1,477
66,112128178210,1,1,1,0,5839
85,96859825,0,5,3,0,7557
25,5319789157,0,1,5,0,5019
51,162153153247,0,1,2,0,19
157,22617421314,0,3,5,0,2058
71,571702395,1,6,2,0,6274
162,7134148125,0,5,6,0,1475
45,61413360,0,0,1,0,1988
77,17919918976,0,2,1,0,5380
171,21523629131,0,6,2,0,8408
39,84185224113,0,2,1,0,9587
81,232414157,0,7,2,0,1957
17,194186394,1,6,5,0,9560
147,20814254187,1,2,5,0,5872
64,233217133,0,6,5,0,3207
155,244222137203,0,3,6,0,6118
146,2145285146,0,2,2,0,9714
175,1943517452,0,2,7,0,435
73,7820625450,0,5,2,0,543
7,11823654120,0,2,7,0,963
157,32143230241,0,7,5,0,800
29,12115190127,0,7,0,0,454
55,19226254205,1,1,1,0,5858
153,1148520019,1,0,5,0,5736
95,922496736,0,5,3,0,1895
94,511274728,0,0,6,0,6192
125,606880247,0,2,0,0,6236
133,1190168253,0,3,4,0,2415
16,192145133219,1,2,5,0,5489
89,18119415212,1,5,5,0,8365
85,99178230227,1,5,5,0,9256
177,59181230192,0,5,4,0,2612
25,90236223190,1,1,6,0,5427
155,244222137214,1,6,4,0,382
132,62115733,1,1,3,0,1801
11,168117192218,1,4,0,0,1787
141,95381728,0,2,5,0,9370
70,228855319,1,1,7,0,9659
115,6012287204,0,5,0,0,8131
189,216145119231,0,6,2,0,3660
141,58170123135,0,7,0,0,1450
11,4107186228,0,6,6,0,5939
28,1612323920,1,4,4,0,1947
135,1611771792,0,6,1,0,2813
71,571702320,1,7,5,0,4959
135,214161618,0,2,6,0,5402
32,236168249242,0,7,0,0,95
112,39102252138,0,1,2,0,3217
153,11485200130,1,6,3,0,4844
164,307071140,1,5,0,0,2456
98,769710096,1,1,3,0,28
11,168117192227,0,7,6,0,3802
114,10035126129,1,7,2,0,4815
187,1837823585,1,1,5,0,9947
17,207177165112,1,7,6,0,6444
102,24157121204,0,7,6,0,3537
14,14715519579,0,1,0,0,8329
32,14917415213,0,2,1,0,7221
161,11020030221,0,6,0,0,3237
25,16623218142,1,2,4,0,6264
81,131222216174,1,6,3,0,6083
11,4107186196,1,3,3,0,144
130,2011256200,0,5,3,0,6507
17,125204214238,0,6,2,0,6808
189,21614511937,1,6,6,0,7269
159,3664197145,1,7,4,0,8146
139,37123175196,0,1,7,0,563
66,206163205250,0,4,6,0,7784
191,1102944201,0,3,1,0,9279
182,84123136122,1,4,4,0,2702
165,8113563180,0,7,6,0,8514
2,169831225,1,6,7,0,4260
179,777018051,1,2,6,0,321
34,20920219110,0,6,5,0,1136
185,148776234,0,1,3,0,3706
122,196101155253,1,1,1,0,143
190,20621217126,1,5,0,0,1799
104,15539171251,0,7,4,0,3970
78,10319516132,1,0,0,1,3870
171,19510879234,1,0,4,0,7087
137,12112820325,1,0,5,0,545
149,92106117251,0,5,5,0,1862
125,12712436,1,7,7,0,222
195,57114149119,1,3,5,0,1361
30,720490160,0,1,3,0,9077
110,183194196156,1,5,5,0,1658
62,7762191162,0,2,2,0,983
109,6712486124,0,5,3,0,9805
20,21114324463,1,2,4,0,6476
57,23513269169,0,2,0,0,14
121,787525441,1,7,4,0,5868
65,2111578635,1,5,6,0,9826
76,235181109105,1,6,6,0,7928
69,22188108137,1,1,7,0,1318
162,178178154178,1,5,6,0,8786
195,57114149128,1,6,3,0,5041
187,18378235229,1,1,1,0,9027
20,2059221167,0,6,7,0,5264
196,235197163201,1,4,7,1,7479
167,11115324077,0,3,3,0,7113
8,2057721177,0,4,3,0,1544
37,771883292,1,7,5,0,9749
141,953817228,0,5,3,0,6360
48,1788695148,0,2,0,0,824
80,13528239241,1,0,2,0,2667
37,17223184100,0,6,5,0,6784
158,4442141244,1,6,2,0,8817
27,183139245116,1,0,0,0,4521
30,4914540163,0,7,4,0,3324
23,111483237,1,2,2,0,9613
194,13111415635,0,3,6,0,1008
187,1837823568,1,0,2,0,178
41,152120230147,0,7,0,0,1378
166,219169173246,0,0,2,1,212
39,9119416087,0,0,6,0,1216
74,183199073,0,6,1,0,2823
108,3224219341,1,7,5,0,4651
127,1383851211,1,2,0,1,2473
5,20621012716,0,1,5,0,4961
178,225210246146,0,0,3,0,9698
141,68104166115,0,3,5,0,2969
24,163142132123,1,7,1,0,4788
147,2081425421,0,1,3,0,892
67,17418165238,0,0,7,0,3216
180,200132210209,0,4,3,0,3146
22,1431914090,0,2,4,0,5934
190,173245162198,0,4,0,0,8044
17,13923687243,0,2,3,0,5018
146,1752129398,0,3,3,0,5335
171,19510879218,1,5,6,0,3584
31,2437657140,0,5,0,0,5707
125,606880111,1,3,0,0,1152
66,1602008458,0,1,7,0,9932
86,42473204,0,0,7,0,4164
92,511036489,0,5,1,0,8797
48,1788695124,0,0,5,0,839
143,14410317214,1,3,0,0,2674
105,11313114258,1,1,6,0,455
26,18523109172,1,3,6,0,9084
147,20814254149,0,1,6,0,7563
74,18319903,0,6,7,0,9590
42,16510549169,1,1,5,0,728
12,2625179146,0,0,2,0,8862
51,221153152202,0,4,7,0,154
99,23625135127,0,0,4,0,6001
50,234438523,0,1,3,0,8888
164,66125123243,1,2,4,0,9970
142,12877171,1,4,0,0,1067
30,1398024728,1,6,7,0,892
125,127124175,1,2,7,0,1179
15,797328110,0,7,4,0,5223
22,13214201156,1,6,3,0,648
177,1619898208,0,5,1,0,4487
144,555754210,1,4,0,0,7367
134,215186154148,0,1,3,0,2155
170,1416116067,0,6,5,1,3997
62,17195238159,1,1,1,0,636
149,2212215154,0,0,6,0,9274
23,24054139112,0,7,2,0,4471
56,149184144148,1,1,4,0,7008
123,84550234,0,5,0,0,1580
70,5775119136,1,1,3,0,4238
57,20815962124,0,4,6,0,3853
45,61413397,0,2,2,0,1994
130,59246154214,0,4,3,0,5859
96,170199164209,1,4,5,0,9900
131,1491901538,1,4,3,0,7937
5,1907568145,0,3,6,0,9620
96,17019916483,0,5,1,0,650
32,7819538152,0,2,6,0,9875
32,7819538232,0,5,3,0,5667
134,21518615429,1,7,6,0,1544
31,7949130108,0,4,3,0,2114
33,9824243219,0,7,1,0,9214
105,11313114260,1,4,7,0,3622
153,7318213227,1,5,4,0,3774
93,245232946,0,7,1,0,8819
5,206108176223,0,3,4,0,6015
